67	0.001383	0.002216	0.003531	0.002399	0.004267	0.007803	39400000		24	0.000659	0.001053	0.001667	0.003391	0.003484	0.003579	39973929	40024112
70	0.001766	0.002696	0.003958	0.002106	0.00316	0.005163	39450000		106	0.000368	0.000534	0.000759	0.001396	0.002457	0.003926	40024112	40074068
79	0.001336	0.002133	0.003106	0.001543	0.002262	0.003296	39500000		56	0.000187	0.000325	0.000499	0.000203	0.000339	0.000565	40074068	40123817
95	0.000632	0.001019	0.001588	0.00066	0.001059	0.001759	39550000		64	0.000194	0.000349	0.000576	0.000463	0.00073	0.001078	40123817	40174184
136	0.00205	0.002763	0.00385	0.002745	0.00431	0.007347	39600000		72	0.001151	0.001594	0.002175	0.002264	0.003409	0.005854	40174184	40224415
181	0.000744	0.001203	0.001756	0.00136	0.002296	0.003592	39650000		50	0.000358	0.000609	0.000909	0.001368	0.002575	0.004739	40224415	40275442
140	0.002033	0.003742	0.007498	0.004219	0.007068	0.015936	39700000		41	0.001069	0.001591	0.002354	0.002943	0.00514	0.00785	40275442	40324685
80	0.002289	0.003579	0.005185	0.002637	0.003994	0.007992	39750000		40	0.000765	0.001275	0.001973	0.00122	0.002027	0.003737	40324685	40374492
73	0.009223	0.013352	0.01852	0.009855	0.015906	0.028427	39800000		39	0.00019	0.000352	0.000603	0.000294	0.00061	0.00175	40374492	40424887
95	0.006777	0.012163	0.025892	0.007638	0.014377	0.027112	39850000		37	0.001075	0.001723	0.002729	0.00302	0.004484	0.006899	40424887	40473942
78	0.002533	0.003603	0.004733	0.003492	0.00585	0.010871	39900000		68	0.00028	0.000476	0.00074	0.000306	0.000486	0.000755	40473942	40524221
111	0.002213	0.003395	0.005019	0.004213	0.008187	0.022386	39950000		37	0.000144	0.000259	0.000467	0.000145	0.000287	0.000518	40524221	40574129
110	0.00116	0.002063	0.003317	0.00122	0.002075	0.003329	40000000		26	0.000411	0.00087	0.001572	0.000586	0.001049	0.001849	40574129	40624685
58	0.001043	0.00178	0.002947	0.00192	0.003239	0.005539	40050000		37	0.000146	0.000288	0.000491	0.000484	0.001013	0.002637	40624685	40676933
79	0.001258	0.002415	0.004491	0.002342	0.00269	0.00269	40100000		51	0.000684	0.001012	0.001432	0.002299	0.004211	0.008901	40676933	40728181
36	0.003118	0.004434	0.006483	0.004323	0.006992	0.017446	40150000		42	0.000388	0.000583	0.000863	0.001977	0.002878	0.004276	40728181	40778342
101	0.001413	0.002218	0.003424	0.002354	0.00365	0.005726	40200000		31	0.00041	0.000805	0.001459	0.000468	0.000974	0.003824	40778342	40828734
72	0.004793	0.008739	0.01522	0.005132	0.01076	0.023529	40250000		40	0.000407	0.000583	0.000871	0.001856	0.003233	0.005288	40828734	40878423
69	0.001384	0.002198	0.003419	0.001582	0.002457	0.004462	40300000		30	0.000135	0.000252	0.000498	0.000561	0.000959	0.001742	40878423	40929314
97	0.001913	0.003078	0.0049	0.002272	0.004635	0.009318	40350000		21	0.000275	0.000577	0.001105	0.001719	0.003301	0.006089	40929314	40979489
100	0.001664	0.002461	0.003492	0.002636	0.004133	0.007401	40400000		30	0.000259	0.000517	0.000932	0.000493	0.000646	0.001152	40979489	41029727
67	0.003585	0.004694	0.006361	0.00665	0.010896	0.020887	40500000		34	0.000294	0.000558	0.001075	0.001195	0.002267	0.004322	41079806	41130525
59	0.002467	0.004062	0.006442	0.00334	0.00618	0.016111	40600000		38	0.000596	0.000954	0.001463	0.001635	0.002945	0.005689	41180588	41235832
13	0.007003	0.01347	0.013591	0.011	0.013519	0.013592	40700000		21	0.000185	0.000418	0.000933	0.000457	0.001101	0.002496	41288914	41339247
48	0.002904	0.004564	0.006919	0.003244	0.005216	0.010809	40750000		42	0.0003	0.000505	0.000829	0.000825	0.001555	0.002958	41339247	41389363
70	0.002512	0.004147	0.006718	0.002871	0.004708	0.009719	40800000		38	0.000695	0.001132	0.001803	0.001932	0.003365	0.006707	41389363	41443848
26	0.001263	0.001973	0.003032	0.00135	0.002263	0.003958	40900000		42	0.001903	0.002656	0.003524	0.002381	0.00334	0.012919	41493187	41542958
78	0.00074	0.001371	0.002203	0.00085	0.001552	0.002627	40950000		24	0.000452	0.000716	0.001097	0.001922	0.003779	0.00672	41542958	41592630
54	0.000985	0.002062	0.003874	0.001417	0.002843	0.00678	41100000		32	0.000269	0.000514	0.000816	0.000462	0.000873	0.002167	41691498	41740037
39	0.005023	0.010374	0.020003	0.00519	0.010822	0.025147	41150000		34	0.000547	0.000826	0.00131	0.000623	0.000955	0.001746	41740037	41789985
																	

																	
																	
